control_point_id,effect_date,actual_start_head
5,2030-09-02T00:00,-3.2561439115806934
5,2030-09-09T00:00,-3.2582749838651353
5,2030-09-16T00:00,-2.7907890509981144
5,2030-09-23T00:00,-2.5379947071550077
5,2030-09-30T00:00,-2.1149824820289496
5,2030-10-07T00:00,-2.093252556838138
5,2030-10-14T00:00,-2.066271309040303
5,2030-10-21T00:00,-2.096557619444752
5,2030-10-28T00:00,-2.1085243433878986
5,2030-11-04T00:00,-2.090713810477837
5,2030-11-11T00:00,-2.12931409590783
5,2030-11-18T00:00,-2.1190860755343692
5,2030-11-25T00:00,-2.1825001904128385
5,2030-12-02T00:00,-2.2157196749237755
5,2030-12-09T00:00,-2.2320373135262344
5,2030-12-16T00:00,-2.245555392592564
5,2030-12-23T00:00,-2.253800410755616
5,2030-12-30T00:00,-2.4822204266469043
5,2031-01-06T00:00,-2.601749802371728
5,2031-01-13T00:00,-2.8281122308540034
5,2031-01-20T00:00,-2.8713901245261013
5,2031-01-27T00:00,-2.8607205519276704
5,2031-02-03T00:00,-2.5086411543121585
5,2031-02-10T00:00,-2.324371288030534
5,2031-02-17T00:00,-2.201986986884094
5,2031-02-24T00:00,-2.1155264001589558
5,2031-03-03T00:00,-2.0515251791204037
5,2031-03-10T00:00,-2.0191839451194937
5,2031-03-17T00:00,-2.0148563505870243
5,2031-03-24T00:00,-2.0138030939830287
5,2031-03-31T00:00,-2.013409342061209
5,2031-04-07T00:00,-2.009809277574732
5,2031-04-14T00:00,-2.002687592909183
5,2031-04-21T00:00,-2.272757572966384
5,2031-04-28T00:00,-2.4123345145641224
5,2031-05-05T00:00,-2.489824669738141
5,2031-05-12T00:00,-2.5425603900265514
5,2031-05-19T00:00,-2.5725996954862467
5,2031-05-26T00:00,-2.5550117074502623
5,2031-06-02T00:00,-2.610613524146629
5,2031-06-09T00:00,-2.882017358794087
5,2031-06-16T00:00,-2.683403032304682
5,2031-06-23T00:00,-2.666773460489594
5,2031-06-30T00:00,-2.8082191002400805
6,2030-02-04T00:00,-1.1193224857874429
6,2030-02-11T00:00,-1.638088773304554
6,2030-02-18T00:00,-2.02624711982166
6,2030-02-25T00:00,-2.224535766869735
6,2030-03-04T00:00,-2.639269643743546
6,2030-03-11T00:00,-2.6833599224091813
6,2030-03-18T00:00,-2.719570542527549
6,2030-03-25T00:00,-2.761363959217647
6,2030-04-01T00:00,-2.688313661850657
6,2030-04-08T00:00,-2.73953058539405
6,2030-04-15T00:00,-2.7810591563684284
6,2030-04-22T00:00,-2.846594152194257
6,2030-04-29T00:00,-2.8415935893769984
6,2030-05-06T00:00,-2.976245868326828
6,2030-05-13T00:00,-3.070308734927039
6,2030-05-20T00:00,-3.0863982060279795
6,2030-05-27T00:00,-3.1080664001051446
6,2030-06-03T00:00,-3.13745711757349
6,2030-06-10T00:00,-3.1634904202064718
