control_point_id,effect_date,actual_start_head
2,2030-10-28T00:00,833.9680641077567
2,2030-11-04T00:00,833.9459588454564
2,2030-11-11T00:00,834.0469426480325
2,2030-11-18T00:00,833.9980267376735
2,2030-11-25T00:00,834.0854602486829
2,2030-12-02T00:00,834.1130249424317
2,2030-12-09T00:00,834.1146615129469
2,2030-12-16T00:00,834.1285313217517
2,2030-12-23T00:00,834.1359973010586
2,2030-12-30T00:00,834.3644507618208
2,2031-01-06T00:00,834.4566514408884
2,2031-01-13T00:00,834.7341208742841
2,2031-01-20T00:00,834.7530464699704
2,2031-01-27T00:00,834.7377735083259
2,2031-02-03T00:00,834.3671544784569
2,2031-02-10T00:00,834.2137195836519
2,2031-02-17T00:00,834.0946817279792
2,2031-02-24T00:00,834.0102099016309
2,2031-03-03T00:00,833.9472361140271
2,2031-03-10T00:00,833.9313229992152
2,2031-03-17T00:00,833.9052200008205
2,2031-03-24T00:00,833.8985308404395
2,2031-03-31T00:00,833.8689070107635
2,2031-04-07T00:00,833.8910347540176
2,2031-04-14T00:00,833.8325488434476
2,2031-04-21T00:00,834.1456235241814
2,2031-04-28T00:00,834.2834810815874
2,2031-05-05T00:00,834.3233344966347
2,2031-05-12T00:00,834.4109087550073
2,2031-05-19T00:00,834.44679336145
2,2031-05-26T00:00,834.4975414315155
2,2031-06-02T00:00,834.4951689634647
2,2031-06-09T00:00,834.7293093102666
2,2031-06-16T00:00,834.5491134475567
2,2031-06-23T00:00,834.5243429175333
2,2031-06-30T00:00,834.6734325824289
3,2030-01-28T00:00,824.9756632847475
3,2030-02-04T00:00,816.9850436919905
3,2030-02-11T00:00,825.592009928243
3,2030-02-18T00:00,842.4912137165719
3,2030-02-25T00:00,834.3078452879936
3,2030-03-04T00:00,834.7825130428671
3,2030-03-11T00:00,834.8354433698938
3,2030-03-18T00:00,834.7729043761275
3,2030-03-25T00:00,834.8613939524138
3,2030-04-01T00:00,834.7216604509176
3,2030-04-08T00:00,834.7992830638347
3,2030-04-15T00:00,834.8149360281209
3,2030-04-22T00:00,834.795907609496
3,2030-04-29T00:00,834.8802267599741
3,2030-05-06T00:00,835.0976553504246
3,2030-05-13T00:00,835.1468392250435
3,2030-05-20T00:00,835.2008937620618
3,2030-05-27T00:00,835.1745241329879
3,2030-06-03T00:00,835.2220941161346
3,2030-06-10T00:00,835.2178567766342
3,2030-06-17T00:00,835.2743577216947
3,2030-06-24T00:00,835.2594120793298
3,2030-07-01T00:00,835.2831075218207
3,2030-07-08T00:00,835.2152366513293
3,2030-07-15T00:00,835.2295764721318
3,2030-07-22T00:00,835.2620878826862
3,2030-07-29T00:00,835.3556446905862
3,2030-08-05T00:00,835.2801492313187
3,2030-08-12T00:00,835.275660880341
3,2030-08-19T00:00,835.3040168048034
3,2030-08-26T00:00,835.2874679073734
3,2030-09-02T00:00,835.32127715943
3,2030-09-09T00:00,835.3849496145626
3,2030-09-16T00:00,835.1810760829851
3,2030-09-23T00:00,835.0326803401078
3,2030-09-30T00:00,834.8328829316912
3,2030-10-07T00:00,834.6790782259815
3,2030-10-14T00:00,834.7398870288724
3,2030-10-21T00:00,834.7307248037112
3,2030-10-28T00:00,834.6901650480676
3,2030-11-04T00:00,834.6180172973773
3,2030-11-11T00:00,834.756680709711
3,2030-11-18T00:00,834.651377843835
3,2030-11-25T00:00,834.6819185857572
3,2030-12-02T00:00,834.7370691521336
3,2030-12-09T00:00,834.6895393275805
3,2030-12-16T00:00,834.719971734354
3,2030-12-23T00:00,834.7124485003653
3,2030-12-30T00:00,834.7719827127522
3,2031-01-06T00:00,834.7941998446313
3,2031-01-13T00:00,835.0327916081492
3,2031-01-20T00:00,835.0477315757338
3,2031-01-27T00:00,835.062202661175
3,2031-02-03T00:00,834.9803785718108
3,2031-02-10T00:00,834.820453313857
3,2031-02-17T00:00,834.8100522953499
3,2031-02-24T00:00,834.7329172276228
3,2031-03-03T00:00,834.7088353221159
3,2031-03-10T00:00,834.603679891763
3,2031-03-17T00:00,834.6045458380257
3,2031-03-24T00:00,834.6037673053486
3,2031-03-31T00:00,834.5674288468985
3,2031-04-07T00:00,834.5954040460441
3,2031-04-14T00:00,834.5444210099357
3,2031-04-21T00:00,834.6197966636863
3,2031-04-28T00:00,834.7101648618944
3,2031-05-05T00:00,834.8187312849832
3,2031-05-12T00:00,834.8051584229435
3,2031-05-19T00:00,834.8386444660463
3,2031-05-26T00:00,834.8029781749219
3,2031-06-02T00:00,834.8756828490585
3,2031-06-09T00:00,835.1572528950223
3,2031-06-16T00:00,834.9359816274319
3,2031-06-23T00:00,834.9269922430053
3,2031-06-30T00:00,834.9764285995378
4,2030-01-28T00:00,826.1538685043361
4,2030-02-04T00:00,817.8902508225556
4,2030-02-11T00:00,826.175842496456
4,2030-02-18T00:00,842.8301754597751
4,2030-02-25T00:00,834.4767392486976
4,2030-03-04T00:00,834.4631783211427
4,2030-03-11T00:00,834.5114193913637
4,2030-03-18T00:00,834.5617714973332
4,2030-03-25T00:00,834.6074432872529
4,2030-04-01T00:00,834.6005742189153
4,2030-04-08T00:00,834.6351875930133
4,2030-04-15T00:00,834.6683377628847
4,2030-04-22T00:00,834.7013848545109
4,2030-04-29T00:00,834.7094516985676
4,2030-05-06T00:00,834.7694501420917
4,2030-05-13T00:00,834.8287439820866
4,2030-05-20T00:00,834.8572749874031
4,2030-05-27T00:00,834.8893977529286
4,2030-06-03T00:00,834.9288445213518
4,2030-06-10T00:00,834.9649880624246
4,2030-06-17T00:00,835.0001940077926
4,2030-06-24T00:00,835.0324778711108
4,2030-07-01T00:00,835.0452802980288
4,2030-07-08T00:00,835.0711970753182
4,2030-07-15T00:00,835.097463907513
4,2030-07-22T00:00,835.12266733145
4,2030-07-29T00:00,835.1418726014767
4,2030-08-05T00:00,835.1585980161835
4,2030-08-12T00:00,835.1797745778375
4,2030-08-19T00:00,835.2004540276541
4,2030-08-26T00:00,835.219641325162
4,2030-09-02T00:00,835.2376508345319
4,2030-09-09T00:00,835.2422399239889
4,2030-09-16T00:00,835.253824756182
4,2030-09-23T00:00,835.25766268739
4,2030-09-30T00:00,835.2243178868138
4,2030-10-07T00:00,835.1940011588979
4,2030-10-14T00:00,835.159815508351
4,2030-10-21T00:00,835.131996552525
4,2030-10-28T00:00,835.0844821288542
4,2030-11-04T00:00,835.0419452859359
4,2030-11-11T00:00,835.1273932361044
4,2030-11-18T00:00,835.0898469793597
4,2030-11-25T00:00,835.0660762873347
4,2030-12-02T00:00,835.0478941991022
4,2030-12-09T00:00,835.0330309702017
4,2030-12-16T00:00,835.019556968595
4,2030-12-23T00:00,835.0047495997475
4,2030-12-30T00:00,834.9944958692766
4,2031-01-06T00:00,834.9893687133156
4,2031-01-13T00:00,834.9960958109629
4,2031-01-20T00:00,835.0154471056669
4,2031-01-27T00:00,835.0277309866551
4,2031-02-03T00:00,835.0445426665007
4,2031-02-10T00:00,835.0545578583337
4,2031-02-17T00:00,835.0554581729544
4,2031-02-24T00:00,835.0482378241791
4,2031-03-03T00:00,835.0343523758568
4,2031-03-10T00:00,835.0183843381229
4,2031-03-17T00:00,834.9962437178821
4,2031-03-24T00:00,834.98611178641
4,2031-03-31T00:00,834.9846376114159
4,2031-04-07T00:00,834.9618404503211
4,2031-04-14T00:00,834.9243119184415
4,2031-04-21T00:00,834.9046258465904
4,2031-04-28T00:00,834.8920222026283
4,2031-05-05T00:00,834.8889243558581
4,2031-05-12T00:00,834.8907282425574
4,2031-05-19T00:00,834.8971871839798
4,2031-05-26T00:00,834.895101558786
4,2031-06-02T00:00,834.9066813663344
4,2031-06-09T00:00,835.0925063986776
4,2031-06-16T00:00,834.9379590502032
4,2031-06-23T00:00,834.9246394508576
4,2031-06-30T00:00,834.9385964045354
5,2030-01-28T00:00,825.7407585968531
5,2030-02-04T00:00,817.6513056468815
5,2030-02-11T00:00,826.3651070835081
5,2030-02-18T00:00,843.3085064753518
5,2030-02-25T00:00,835.0915357192139
5,2030-03-04T00:00,835.5464202174644
5,2030-03-11T00:00,835.5803422326167
5,2030-03-18T00:00,835.5978603939355
5,2030-03-25T00:00,835.6069643727321
5,2030-04-01T00:00,835.5228819791155
5,2030-04-08T00:00,835.5461804929894
5,2030-04-15T00:00,835.5828970307767
5,2030-04-22T00:00,835.7507710484175
5,2030-04-29T00:00,835.7498638116053
5,2030-05-06T00:00,835.9186043806543
5,2030-05-13T00:00,836.0305393708035
5,2030-05-20T00:00,836.0474397080154
5,2030-05-27T00:00,836.077283497638
5,2030-06-03T00:00,836.1010023006882
5,2030-06-10T00:00,836.1252773246587
5,2030-06-17T00:00,836.1459148552392
5,2030-06-24T00:00,836.1658874221665
5,2030-07-01T00:00,836.1725539581262
5,2030-07-08T00:00,836.1931505612863
5,2030-07-15T00:00,836.210629042804
5,2030-07-22T00:00,836.2263462148317
5,2030-07-29T00:00,836.23849144549
5,2030-08-05T00:00,836.2340320963724
5,2030-08-12T00:00,836.2334866607795
5,2030-08-19T00:00,836.2383730022339
5,2030-08-26T00:00,836.2467474596386
5,2030-09-02T00:00,836.2561439115807
5,2030-09-09T00:00,836.2582749838651
5,2030-09-16T00:00,835.7907890509981
5,2030-09-23T00:00,835.537994707155
5,2030-09-30T00:00,835.114982482029
5,2030-10-07T00:00,835.0932525568381
5,2030-10-14T00:00,835.0662713090403
5,2030-10-21T00:00,835.0965576194448
5,2030-10-28T00:00,835.1085243433879
5,2030-11-04T00:00,835.0907138104778
5,2030-11-11T00:00,835.1293140959078
5,2030-11-18T00:00,835.1190860755344
5,2030-11-25T00:00,835.1825001904128
5,2030-12-02T00:00,835.2157196749238
5,2030-12-09T00:00,835.2320373135262
5,2030-12-16T00:00,835.2455553925926
5,2030-12-23T00:00,835.2538004107556
5,2030-12-30T00:00,835.4822204266469
5,2031-01-06T00:00,835.6017498023717
5,2031-01-13T00:00,835.828112230854
5,2031-01-20T00:00,835.8713901245261
5,2031-01-27T00:00,835.8607205519277
5,2031-02-03T00:00,835.5086411543122
5,2031-02-10T00:00,835.3243712880305
5,2031-02-17T00:00,835.2019869868841
5,2031-02-24T00:00,835.115526400159
5,2031-03-03T00:00,835.0515251791204
5,2031-03-10T00:00,835.0191839451195
5,2031-03-17T00:00,835.014856350587
5,2031-03-24T00:00,835.013803093983
5,2031-03-31T00:00,835.0134093420612
5,2031-04-07T00:00,835.0098092775747
5,2031-04-14T00:00,835.0026875929092
5,2031-04-21T00:00,835.2727575729664
5,2031-04-28T00:00,835.4123345145641
5,2031-05-05T00:00,835.4898246697381
5,2031-05-12T00:00,835.5425603900266
5,2031-05-19T00:00,835.5725996954862
5,2031-05-26T00:00,835.5550117074503
5,2031-06-02T00:00,835.6106135241466
5,2031-06-09T00:00,835.8820173587941
5,2031-06-16T00:00,835.6834030323047
5,2031-06-23T00:00,835.6667734604896
5,2031-06-30T00:00,835.8082191002401
6,2030-01-28T00:00,829.1956300335661
6,2030-02-04T00:00,821.3793224857874
6,2030-02-11T00:00,830.2680887733045
6,2030-02-18T00:00,847.3962471198216
6,2030-02-25T00:00,839.2245357668697
6,2030-03-04T00:00,839.6392696437435
6,2030-03-11T00:00,839.6833599224092
6,2030-03-18T00:00,839.7195705425275
6,2030-03-25T00:00,839.7613639592176
6,2030-04-01T00:00,839.6883136618507
6,2030-04-08T00:00,839.739530585394
6,2030-04-15T00:00,839.7810591563684
6,2030-04-22T00:00,839.8465941521943
6,2030-04-29T00:00,839.841593589377
6,2030-05-06T00:00,839.9762458683268
6,2030-05-13T00:00,840.070308734927
6,2030-05-20T00:00,840.086398206028
6,2030-05-27T00:00,840.1080664001051
6,2030-06-03T00:00,840.1374571175735
6,2030-06-10T00:00,840.1634904202065
6,2030-06-17T00:00,840.1892240617186
6,2030-06-24T00:00,840.213238490299
6,2030-07-01T00:00,840.2159630707123
6,2030-07-08T00:00,840.2349865197687
